Date and Time	Stepnumber	 T1  [°C]	 T2  [°C]	 T3  [°C]	 T4  [°C]	 P1 [psig] 	 P2 [psig] 	 P3 [psig] 	 P4 [psig] 	 P5 [psig] 	 P6 [psig] 	 P7 [psia] 	 P8 [psia] 	 P9 [psia] 	MFC1 SP [ml/min]	MFC2 SP [ml/min]	MFC3 SP [ml/min]	MFC4 SP [ml/min]	MFC5 SP [ml/min]	MFC6 SP [ml/min]	MFC1 CSP [ml/min]	MFC2 CSP [ml/min]	MFC3 CSP [ml/min]	MFC4 CSP [ml/min]	MFC5 CSP [ml/min]	MFC6 CSP [ml/min]	MFC1Flow [ml/min]	MFC2Flow [ml/min]	MFC3Flow [ml/min]	MFC4Flow [ml/min]	MFC5Flow [ml/min]	MFC6Flow [ml/min]	SV1 SP	SV1 Feedback	SV2 SP	SV2 Feedback	BV1	BV2	BV3	BV4	BV5	BV6	TR1 SP [°C]	TR1 CSP [°C]	TR1 T [°C]	TR2 SP [°C]	TR2 CSP [°C]	TR2 T [°C]	Extra AI1, Extra AI1 [Kg]	Extra AI2, Extra AI2 [psi]	Extra AI3, Extra AI3 [apples]	Extra AI4, Extra AI4 [barrels]	Extra TC1 - Extra TC1 [°C]	Extra TC2 - Extra TC2 [°C]	Extra TC3 - Extra TC3 [°C]	Extra TC4 - Extra TC4 [°C]	Extra TC5 - Extra TC5 [°C]	Extra TC6 - Extra TC6 [°C]	Extra TC7 - Extra TC7 [°C]	Extra TC8 - Extra TC8 [°C]	Extra DO 1	Extra DO 2	Extra DO 3	Extra DO 4	
6/14/2021 18:03:03	0	2300.946426	2300.946426	2301.211370	2301.211370	42.111592	35.988334	40.185319	21.823979	33.595408	40.645122	17.457804	7.964462	-0.049654	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.351913	0.398719	10.355369	0.059498	0.139788	0.118078	A	Moving or Left	A	A	0	0	1	0	0	0	450.000000	450.000000	449.843231	0.000000	0.000000	0.000000	0.029509	0.033449	0.052492	0.079744	2301.211370	2300.946426	2300.946426	2301.211370	2301.211370	2301.211370	2301.096344	2301.096344	0	0	0	0	
6/14/2021 18:03:18	0	2300.946788	2300.946788	2301.211420	2301.211420	42.111561	35.981795	40.187613	21.824295	33.595361	40.641402	17.354803	7.899113	3.690032	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.345347	0.402003	10.329103	0.056510	0.133878	0.114138	A	Moving or Left	A	A	0	0	1	0	0	0	450.000000	450.000000	450.051971	0.000000	0.000000	0.000000	0.324679	0.268206	0.202868	0.191705	2301.211420	2300.946788	2300.946788	2301.211420	2301.211420	2301.211420	2301.096653	2301.096653	0	0	0	0	
6/14/2021 18:03:33	0	2300.940109	2300.940109	2301.205440	2301.205440	42.116644	35.989915	40.190248	21.825030	33.595417	40.640349	17.612602	8.465976	-0.348434	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.338780	0.390511	10.330744	0.058349	0.140445	0.121033	A	Moving or Left	A	A	0	0	1	0	0	0	450.000000	450.000000	450.087341	0.000000	0.000000	0.000000	0.072849	0.112905	0.082371	0.095175	2301.205440	2300.940109	2300.940109	2301.205440	2301.205440	2301.205440	2301.090829	2301.090829	0	0	0	0	
6/14/2021 18:03:48	0	2300.945756	2300.945756	2301.210622	2301.210622	42.120766	35.984584	40.193688	21.823421	33.595017	40.640287	17.641142	8.516336	4.694724	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.312514	0.388870	10.325819	0.057889	0.141758	0.118078	A	Moving or Left	A	A	0	0	1	0	0	0	450.000000	450.000000	449.882843	0.000000	0.000000	0.000000	0.375570	0.319097	0.247521	0.234059	2301.210622	2300.945756	2300.945756	2301.210622	2301.210622	2301.210622	2301.096062	2301.096062	0	0	0	0	
6/14/2021 18:04:03	0	2300.958885	2300.958885	2301.224038	2301.224038	42.131955	35.982539	40.193161	21.825895	33.595231	40.642053	17.482227	9.014677	5.778216	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.404446	0.392153	10.352086	0.057659	0.146355	0.104288	A	Moving or Left	A	A	0	0	1	0	0	0	450.000000	450.000000	450.140778	0.000000	0.000000	0.000000	0.386076	0.289219	0.199913	0.175945	2301.224038	2300.958885	2300.958885	2301.224038	2301.224038	2301.224038	2301.109425	2301.109425	0	0	0	0	
6/14/2021 18:04:18	0	2300.949528	2300.949528	2301.215094	2301.215094	42.123183	35.987746	40.193781	21.826508	33.595333	40.644874	17.116283	7.177278	0.679240	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.365046	0.382303	10.348803	0.057659	0.150295	0.119063	A	Moving or Left	A	A	0	0	1	0	0	0	450.000000	450.000000	449.812805	0.000000	0.000000	0.000000	0.097802	0.096160	0.119144	0.149678	2301.215094	2300.949528	2300.949528	2301.215094	2301.215094	2301.215094	2301.100145	2301.100145	0	0	0	0	
6/14/2021 18:04:33	0	2300.967002	2300.967002	2301.232829	2301.232829	42.117233	35.974883	40.196601	21.825337	33.595575	40.639388	17.503229	8.767961	1.857947	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.312514	0.403644	10.357011	0.057659	0.146355	0.112168	A	Moving or Left	A	A	0	0	1	0	0	0	450.000000	450.000000	450.126343	0.000000	0.000000	0.000000	0.248834	0.223881	0.163468	0.153618	2301.232829	2300.967002	2300.967002	2301.232829	2301.232829	2301.232829	2301.117129	2301.117129	0	0	0	0	
6/14/2021 18:04:48	0	2300.945732	2300.945732	2301.211583	2301.211583	42.119340	35.975193	40.204567	21.823877	33.595519	40.641867	17.741056	9.523010	3.082620	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.319080	0.388870	10.319253	0.057659	0.145041	0.118078	A	Moving or Left	A	A	0	0	1	0	0	0	450.000000	450.000000	449.918304	0.000000	0.000000	0.000000	0.233731	0.198928	0.126038	0.112905	2301.211583	2300.945732	2300.945732	2301.211583	2301.211583	2301.211583	2301.095935	2301.095935	0	0	0	0	
6/14/2021 18:05:03	0	2300.947631	2300.947631	2301.214389	2301.214389	42.126190	35.987839	40.201127	21.826518	33.595017	40.640875	17.709602	8.802464	1.020704	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.273114	0.390511	10.320894	0.053752	0.139131	0.120048	A	Moving or Left	A	A	0	0	1	0	0	0	450.000000	450.000000	449.883484	0.000000	0.000000	0.000000	0.200241	0.212061	0.157558	0.153618	2301.214389	2300.947631	2300.947631	2301.214389	2301.214389	2301.214389	2301.097446	2301.097446	0	0	0	0	
6/14/2021 18:05:18	0	2300.972847	2300.972847	2301.240229	2301.240229	42.136914	35.983592	40.205497	21.824788	33.595110	40.639946	17.197352	7.006362	-2.630331	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.319080	0.385586	10.325819	0.056051	0.139788	0.119063	A	Moving or Left	A	A	0	0	1	0	0	0	450.000000	450.000000	450.002808	0.000000	0.000000	0.000000	-0.076541	-0.008249	0.036404	0.078759	2301.240229	2300.972847	2300.972847	2301.240229	2301.240229	2301.240229	2301.123285	2301.123285	0	0	0	0	
6/14/2021 18:05:33	0	2300.955171	2300.955171	2301.222473	2301.222473	42.136170	35.977053	40.210456	21.826657	33.594887	40.637435	17.204022	7.681012	-2.196935	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.332213	0.400361	10.332386	0.057659	0.139131	0.119063	A	Moving or Left	A	A	0	0	1	0	0	0	450.000000	450.000000	449.924805	0.000000	0.000000	0.000000	-0.119553	-0.045022	-0.029262	0.012108	2301.222473	2300.955171	2300.955171	2301.222473	2301.222473	2301.222473	2301.105478	2301.105478	0	0	0	0	
6/14/2021 18:05:48	0	2300.954002	2300.954002	2301.220191	2301.220191	42.128917	35.988830	40.211138	21.827717	33.595324	40.639171	17.100872	7.715973	4.714424	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.319080	0.405286	10.340594	0.056970	0.140445	0.119063	A	Moving or Left	A	A	0	0	1	0	0	0	450.000000	450.000000	449.962219	0.000000	0.000000	0.000000	0.292502	0.212389	0.141142	0.125382	2301.220191	2300.954002	2300.954002	2301.220191	2301.220191	2301.220191	2301.104128	2301.104128	0	0	0	0	
6/14/2021 18:06:03	0	2300.978346	2300.978346	2301.245340	2301.245340	42.129940	35.992581	40.212161	21.825067	33.595129	40.643665	17.200277	8.208053	5.223336	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.292814	0.372453	10.320894	0.057889	0.143728	0.123988	A	Moving or Left	A	A	0	0	1	0	0	0	450.000000	450.000000	449.997986	0.000000	0.000000	0.000000	0.377868	0.289547	0.203196	0.180541	2301.245340	2300.978346	2300.978346	2301.245340	2301.245340	2301.245340	2301.128240	2301.128240	0	0	0	0	
6/14/2021 18:06:18	0	2300.966370	2300.966370	2301.233467	2301.233467	42.132048	35.980090	40.211789	21.826146	33.595054	40.639233	17.226685	7.245850	0.820422	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.325647	0.388870	10.325819	0.057889	0.146355	0.107243	A	Moving or Left	A	A	0	0	1	0	0	0	450.000000	450.000000	449.870270	0.000000	0.000000	0.000000	0.099444	0.108309	0.100429	0.126038	2301.233467	2300.966370	2300.966370	2301.233467	2301.233467	2301.233467	2301.115954	2301.115954	0	0	0	0	
6/14/2021 18:06:33	0	2300.950931	2300.950931	2301.218467	2301.218467	42.137348	35.973395	40.215415	21.825932	33.595240	40.644068	17.386170	8.263570	2.219110	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.397880	0.377378	10.335669	0.058119	0.139131	0.108228	A	Moving or Left	A	A	0	0	1	0	0	0	0.000000	432.149200	441.581299	0.000000	0.000000	0.000000	0.230776	0.214688	0.150992	0.143112	2301.218467	2300.950931	2300.950931	2301.218467	2301.218467	2301.218467	2301.100436	2301.100436	0	0	0	0	
6/14/2021 18:06:48	0	2300.962791	2300.962791	2301.230069	2301.230069	42.140075	35.972558	40.215973	21.826843	33.594980	40.642549	17.302373	7.935786	-3.480706	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.397880	0.393794	10.322536	0.055131	0.139131	0.118078	A	Moving or Left	A	A	0	0	1	0	0	0	0.000000	405.899200	415.344818	0.000000	0.000000	0.000000	-0.224618	-0.119553	-0.095913	-0.049290	2301.230069	2300.962791	2300.962791	2301.230069	2301.230069	2301.230069	2301.112193	2301.112193	0	0	0	0	
6/14/2021 18:07:03	0	2300.964638	2300.964638	2301.232020	2301.232020	42.141687	35.979997	40.213152	21.827661	33.595082	40.638675	17.456986	8.501769	5.216770	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.351913	0.408569	10.332386	0.058349	0.143071	0.112168	A	Moving or Left	A	A	0	0	1	0	0	0	0.000000	383.399200	393.403687	0.000000	0.000000	0.000000	0.423506	0.329275	0.246536	0.218299	2301.232020	2300.964638	2300.964638	2301.232020	2301.232020	2301.232020	2301.113781	2301.113781	0	0	0	0	
6/14/2021 18:07:18	0	2300.961561	2300.961561	2301.229720	2301.229720	42.137751	35.984026	40.219537	21.828043	33.595240	40.640473	17.493497	8.145630	5.193787	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.411013	0.413494	10.357011	0.057430	0.142415	0.108228	A	Moving or Left	A	A	0	0	1	0	0	0	0.000000	356.732544	367.740570	0.000000	0.000000	0.000000	0.398225	0.314829	0.246864	0.228806	2301.229720	2300.961561	2300.961561	2301.229720	2301.229720	2301.229720	2301.110652	2301.110652	0	0	0	0	
6/14/2021 18:07:33	0	2300.972012	2300.972012	2301.239421	2301.239421	42.137193	35.987064	40.219568	21.829205	33.595278	40.642797	17.454568	7.903899	3.046503	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.325647	0.393794	10.315969	0.059038	0.137161	0.117093	A	Moving or Left	A	A	0	0	1	0	0	0	0.000000	330.482544	341.718323	0.000000	0.000000	0.000000	0.346677	0.311217	0.269847	0.261311	2301.239421	2300.972012	2300.972012	2301.239421	2301.239421	2301.239421	2301.120586	2301.120586	0	0	0	0	
6/14/2021 18:07:48	0	2300.960279	2300.960279	2301.227972	2301.227972	42.139517	35.981733	40.224403	21.828173	33.595566	40.642270	17.470846	7.348156	-4.012601	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.384746	0.406928	10.345519	0.057889	0.139788	0.112168	A	Moving or Left	A	A	0	0	1	0	0	0	0.000000	307.982544	319.087677	0.000000	0.000000	0.000000	-0.134656	-0.030247	0.024584	0.075804	2301.227972	2300.960279	2300.960279	2301.227972	2301.227972	2301.227972	2301.108671	2301.108671	0	0	0	0	
6/14/2021 18:08:03	0	2300.982307	2300.982307	2301.249665	2301.249665	42.137596	35.988180	40.221583	21.828163	33.595120	40.644533	17.335475	7.889902	2.790406	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.437279	0.390511	10.348803	0.059958	0.140445	0.110198	A	Moving or Left	A	A	0	0	1	0	0	0	0.000000	281.315887	293.061829	0.000000	0.000000	0.000000	0.284622	0.263609	0.206151	0.204838	2301.249665	2300.982307	2300.982307	2301.249665	2301.249665	2301.249665	2301.130597	2301.130597	0	0	0	0	
6/14/2021 18:08:18	0	2300.973252	2300.973252	2301.241517	2301.241517	42.141098	35.979935	40.225023	21.829047	33.595240	40.641588	17.252794	6.390330	-4.035584	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.259981	0.400361	10.325819	0.055131	0.144385	0.120048	A	Moving or Left	A	A	0	0	1	0	0	0	0.000000	258.815887	270.213501	0.000000	0.000000	0.000000	-0.121851	-0.015800	0.047568	0.104040	2301.241517	2300.973252	2300.973252	2301.241517	2301.241517	2301.241517	2301.121852	2301.121852	0	0	0	0	
6/14/2021 18:08:33	0	2300.971835	2300.971835	2301.240487	2301.240487	42.137100	35.974542	40.230261	21.828256	33.595408	40.637311	17.590943	8.569919	-3.408473	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.365046	0.400361	10.348803	0.057659	0.147668	0.114138	A	Moving or Left	A	A	0	0	1	0	0	0	0.000000	232.149216	244.618530	0.000000	0.000000	0.000000	-0.118568	-0.025322	-0.002339	0.037718	2301.240487	2300.971835	2300.971835	2301.240487	2301.240487	2301.240487	2301.120668	2301.120668	0	0	0	0	
6/14/2021 18:08:48	0	2300.983504	2300.983504	2301.251873	2301.251873	42.147669	35.980555	40.233361	21.828033	33.595185	40.640968	17.345753	7.867784	-3.559505	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.332213	0.411853	10.352086	0.056510	0.140445	0.112168	A	Moving or Left	A	A	0	0	1	0	0	0	0.000000	205.899216	218.956009	0.000000	0.000000	0.000000	-0.141879	-0.057170	-0.017114	0.026226	2301.251873	2300.983504	2300.983504	2301.251873	2301.251873	2301.251873	2301.132804	2301.132804	0	0	0	0	
6/14/2021 18:09:03	0	2300.983641	2300.983641	2301.252632	2301.252632	42.139548	35.976619	40.234415	21.829242	33.594971	40.640039	17.375334	9.495251	6.152513	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.299380	0.420061	10.337311	0.055361	0.145698	0.125958	A	Moving or Left	A	A	0	0	1	0	0	0	0.000000	183.399216	197.624710	0.000000	0.000000	0.000000	0.390673	0.290532	0.185138	0.151648	2301.252632	2300.983641	2300.983641	2301.252632	2301.252632	2301.252632	2301.132916	2301.132916	0	0	0	0	
6/14/2021 18:09:18	0	2300.979329	2300.979329	2301.248138	2301.248138	42.139053	35.977145	40.231873	21.828870	33.595185	40.638954	17.401034	8.219943	-0.249935	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.345347	0.387228	10.357011	0.059498	0.142415	0.120048	A	Moving or Left	A	A	0	0	1	0	0	0	0.000000	156.732544	175.462372	0.000000	0.000000	0.000000	0.151320	0.187436	0.164125	0.173975	2301.248138	2300.979329	2300.979329	2301.248138	2301.248138	2301.248138	2301.128500	2301.128500	0	0	0	0	
6/14/2021 18:09:33	0	2300.992148	2300.992148	2301.261037	2301.261037	42.146584	35.980679	40.240242	21.828405	33.595008	40.640380	17.463780	8.350578	-0.092337	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.404446	0.402003	10.332386	0.058579	0.139788	0.112168	A	Moving or Left	A	A	0	0	1	0	0	0	0.000000	134.232544	158.942657	0.000000	0.000000	0.000000	0.146067	0.167408	0.132277	0.136873	2301.261037	2300.992148	2300.992148	2301.261037	2301.261037	2301.261037	2301.141371	2301.141371	0	0	0	0	
6/14/2021 18:09:48	0	2300.984355	2300.984355	2301.253527	2301.253527	42.147328	35.985266	40.243775	21.829289	33.595064	40.638551	17.563668	8.704485	-3.158942	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.332213	0.406928	10.332386	0.058349	0.137161	0.123988	A	Moving or Left	A	A	0	0	1	0	0	0	0.000000	107.982552	142.060089	0.000000	0.000000	0.000000	-0.177667	-0.081466	-0.060782	-0.015800	2301.253527	2300.984355	2300.984355	2301.253527	2301.253527	2301.253527	2301.133396	2301.133396	0	0	0	0	
6/14/2021 18:10:03	0	2300.968621	2300.968621	2301.237508	2301.237508	42.145344	35.983437	40.244426	21.829586	33.595008	40.638489	17.524789	9.150668	5.834032	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.351913	0.397078	10.317611	0.058119	0.141101	0.110198	A	Moving or Left	A	A	0	0	1	0	0	0	0.000000	81.315880	128.118622	0.000000	0.000000	0.000000	0.386733	0.298412	0.201555	0.174631	2301.237508	2300.968621	2300.968621	2301.237508	2301.237508	2301.237508	2301.118206	2301.118206	0	0	0	0	
6/14/2021 18:10:18	0	2300.993629	2300.993629	2301.262699	2301.262699	42.148103	35.986289	40.245325	21.830051	33.595287	40.634832	17.533567	7.949027	4.806356	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.384746	0.387228	10.353728	0.055821	0.147668	0.118078	A	Moving or Left	A	A	0	0	1	0	0	0	0.000000	58.815884	118.002968	0.000000	0.000000	0.000000	0.436311	0.356198	0.299069	0.281667	2301.262699	2300.993629	2300.993629	2301.262699	2301.262699	2301.262699	2301.142827	2301.142827	0	0	0	0	
6/14/2021 18:10:33	0	2300.979036	2300.979036	2301.248235	2301.248235	42.157401	35.988737	40.250532	21.828647	33.595017	40.637404	17.407382	8.126513	-3.139243	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.332213	0.385586	10.355369	0.056510	0.141758	0.103303	A	Moving or Left	A	A	0	0	1	0	0	0	0.000000	32.565884	107.560364	0.000000	0.000000	0.000000	-0.169787	-0.081466	-0.048633	-0.004309	2301.248235	2300.979036	2300.979036	2301.248235	2301.248235	2301.248235	2301.128181	2301.128181	0	0	0	0	
6/14/2021 18:10:48	0	2301.001582	2301.001582	2301.270679	2301.270679	42.146832	35.984677	40.251431	21.829660	33.595027	40.632972	17.215341	7.319232	2.593407	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.305947	0.420061	10.327461	0.056280	0.145698	0.114138	A	Moving or Left	A	A	0	0	1	0	0	0	0.000000	9.649218	99.956604	0.000000	0.000000	0.000000	0.173975	0.141142	0.129978	0.144425	2301.270679	2301.001582	2301.001582	2301.270679	2301.270679	2301.270679	2301.151169	2301.151169	0	0	0	0	
6/14/2021 18:11:03	0	2300.989390	2300.989390	2301.257943	2301.257943	42.147297	35.987932	40.255491	21.827020	33.595454	40.635544	17.126473	7.219232	4.287594	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.345347	0.408569	10.342236	0.056740	0.138475	0.119063	A	Moving or Left	A	A	0	0	1	0	0	0	0.000000	0.000000	92.184753	0.000000	0.000000	0.000000	0.405448	0.341752	0.290532	0.277071	2301.257943	2300.989390	2300.989390	2301.257943	2301.257943	2301.257943	2301.139054	2301.139054	0	0	0	0	
6/14/2021 18:11:18	0	2300.991678	2300.991678	2301.260671	2301.260671	42.145654	35.981795	40.254747	21.829642	33.595389	40.633003	17.336405	8.155350	-3.526672	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.325647	0.390511	10.322536	0.054672	0.140445	0.114138	A	Moving or Left	A	A	0	0	1	0	0	0	0.000000	0.000000	85.637688	0.000000	0.000000	0.000000	-0.203277	-0.111673	-0.083108	-0.034843	2301.260671	2300.991678	2300.991678	2301.260671	2301.260671	2301.260671	2301.140980	2301.140980	0	0	0	0	
6/14/2021 18:11:33	0	2301.000030	2301.000030	2301.268972	2301.268972	42.149746	35.989884	40.255522	21.829623	33.595203	40.634894	17.251480	8.028087	-1.445058	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.259981	0.411853	10.325819	0.055591	0.143071	0.120048	A	Moving or Left	A	A	0	0	1	0	0	0	0.000000	0.000000	80.597107	0.000000	0.000000	0.000000	-0.035500	-0.018427	0.009481	0.037389	2301.268972	2301.000030	2301.000030	2301.268972	2301.268972	2301.268972	2301.148892	2301.148892	0	0	0	0	
6/14/2021 18:11:48	0	2300.994024	2300.994024	2301.262785	2301.262785	42.162949	35.981206	40.259086	21.830060	33.595333	40.638737	17.309316	7.825012	3.552133	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.358480	0.398719	10.350444	0.055131	0.143071	0.106258	A	Moving or Left	A	A	0	0	1	0	0	0	0.000000	0.000000	75.446205	0.000000	0.000000	0.000000	0.366705	0.316142	0.269847	0.258027	2301.262785	2300.994024	2300.994024	2301.262785	2301.262785	2301.262785	2301.142575	2301.142575	0	0	0	0	
6/14/2021 18:12:03	0	2301.014929	2301.014929	2301.283899	2301.283899	42.167908	35.976526	40.261628	21.829493	33.595380	40.639388	17.484285	8.602091	0.997721	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.325647	0.388870	10.314328	0.057659	0.135191	0.117093	A	Moving or Left	A	A	0	0	1	0	0	0	0.000000	0.000000	71.670296	0.000000	0.000000	0.000000	0.213046	0.226179	0.171676	0.168065	2301.283899	2301.014929	2301.014929	2301.283899	2301.283899	2301.283899	2301.163792	2301.163792	0	0	0	0	
6/14/2021 18:12:18	0	2301.005580	2301.005580	2301.274394	2301.274394	42.160129	35.981299	40.267765	21.832487	33.595575	40.635854	17.281582	7.315116	2.140311	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.299380	0.383945	10.319253	0.057889	0.145698	0.116108	A	Moving or Left	A	A	0	0	1	0	0	0	0.000000	0.000000	67.680710	0.000000	0.000000	0.000000	0.203196	0.173318	0.155588	0.162812	2301.274394	2301.005580	2301.005580	2301.274394	2301.274394	2301.274394	2301.154805	2301.154805	0	0	0	0	
6/14/2021 18:12:33	0	2300.996438	2300.996438	2301.265666	2301.265666	42.160718	35.975689	40.269779	21.830488	33.595268	40.638861	17.400514	9.168322	4.231777	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.345347	0.388870	10.325819	0.057430	0.140445	0.120048	A	Moving or Left	A	A	0	0	1	0	0	0	0.000000	0.000000	64.149300	0.000000	0.000000	0.000000	0.282981	0.211404	0.124725	0.103384	2301.265666	2300.996438	2300.996438	2301.265666	2301.265666	2301.265666	2301.145974	2301.145974	0	0	0	0	
6/14/2021 18:12:48	0	2300.980869	2300.980869	2301.250070	2301.250070	42.152039	35.984894	40.266804	21.830023	33.595380	40.633964	17.061410	6.994696	1.434400	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.345347	0.390511	10.355369	0.056280	0.144385	0.124973	A	Moving or Left	A	A	0	0	1	0	0	0	0.000000	0.000000	61.467777	0.000000	0.000000	0.000000	0.113562	0.102399	0.112905	0.139172	2301.250070	2300.980869	2300.980869	2301.250070	2301.250070	2301.250070	2301.130041	2301.130041	0	0	0	0	
6/14/2021 18:13:03	0	2300.984220	2300.984220	2301.253887	2301.253887	42.154457	35.987870	40.267424	21.830014	33.595398	40.639667	17.329375	8.688256	4.481309	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.358480	0.402003	10.348803	0.058119	0.139131	0.111183	A	Moving or Left	A	A	0	0	1	0	0	0	0.000000	0.000000	58.716724	0.000000	0.000000	0.000000	0.302680	0.225851	0.147380	0.131292	2301.253887	2300.984220	2300.984220	2301.253887	2301.253887	2301.253887	2301.133755	2301.133755	0	0	0	0	
6/14/2021 18:13:18	0	2301.014733	2301.014733	2301.285050	2301.285050	42.155325	35.985421	40.269531	21.830535	33.595259	40.632445	17.491451	8.490970	-1.024795	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.378180	0.397078	10.355369	0.059038	0.140445	0.118078	A	Moving or Left	A	A	0	0	1	0	0	0	0.000000	0.000000	56.607677	0.000000	0.000000	0.000000	0.072192	0.113890	0.100100	0.114219	2301.285050	2301.014733	2301.014733	2301.285050	2301.285050	2301.285050	2301.164606	2301.164606	0	0	0	0	
6/14/2021 18:13:33	0	2301.006490	2301.006490	2301.276988	2301.276988	42.163073	35.990566	40.272259	21.830553	33.595250	40.632631	17.314349	6.803795	-3.812320	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	0.000000	0.000000	10.000000	0.000000	0.000000	0.000000	1.338780	0.388870	10.330744	0.059038	0.139788	0.116108	A	Moving or Left	A	A	0	0	1	0	0	0	0.000000	0.000000	54.418495	0.000000	0.000000	0.000000	-0.118568	-0.017770	0.041329	0.092877	2301.276988	2301.006490	2301.006490	2301.276988	2301.276988	2301.276988	2301.156647	2301.156647	0	0	0	0	
